Dish_Name,Calories_100g,Protein_100g,Fat_100g,Carbs_100g,Portion_Unit,Calories_Portion
dry potato (sookhe aloo),103.14553833007812,1.6200236082077026,4.182056903839111,14.378251075744629,bowl,109.07640075683594
beans with coconut (nariyal aur sem/phali; beans thoran),131.63136291503906,2.618790864944458,11.393542289733887,4.393538951873779,bowl,196.84153747558594
cauliflower with coconut (nariyal ke saath phoolgobhi),132.11083984375,2.638852596282959,11.560721397399902,3.9923083782196045,bowl,197.5585479736328
carrot and cabbage with coconut (nariyal ke saath pattagobhi aur gajar),106.61273193359375,1.8197554349899292,8.621280670166016,4.994035243988037,bowl,212.73504638671875
raw turnip with coconut,132.14828491210938,1.8029557466506958,11.467101097106934,5.7777838706970215,bowl,197.6145477294922
raw papaya with coconut (papaya thoran),132.7501220703125,1.5354688167572021,11.42029094696045,5.5771684646606445,bowl,198.51454162597656
stuffed okra (bharwa bhindi),94.34012603759766,2.079592704772949,7.655135631561279,3.8542532920837402,bowl,104.24584197998047
stuffed round gourd (bharwa tinde),72.7967758178711,1.1034642457962036,5.7472004890441895,4.020564079284668,bowl,180.71798706054688
stuffed capsicum (bharwa shimla mirch),90.94032287597656,1.3372509479522705,5.704382419586182,8.255976676940918,capsicum,114.1301040649414
stuffed brinjal (bharwa baingan),92.99759674072266,1.5331376791000366,7.728148937225342,3.9584197998046875,brinjal,51.49741744995117
stuffed tomatoes (bharwa tamatar),93.34754943847656,3.2818820476531982,6.059778690338135,6.1900739669799805,tomato,126.48592376708984
pea potato curry (aloo matar),100.92295837402344,3.4828591346740723,5.126852989196777,9.739043235778809,bowl,279.8896179199219
pea paneer curry (matar paneer),134.83436584472656,6.605493068695068,7.750081539154053,9.291922569274902,bowl,373.9361267089844
pea mushroom curry (matar mushroom),93.2961196899414,3.868680953979492,5.161108016967773,7.4114909172058105,bowl,258.7381286621094
pea curry (matar ki sabzi),102.99124908447266,4.5123186111450195,5.108823776245117,9.196368217468262,bowl,285.6256408691406
pea vadi curry,101.94745635986328,4.637181282043457,5.077193737030029,8.900667190551758,bowl,292.9256286621094
paneer curry,176.5167694091797,7.80112361907959,12.384866714477539,8.398056983947754,bowl,357.1463928222656
lotus stem curry (kamal kakdi curry),110.33787536621094,1.529191493988037,7.250926971435547,9.235796928405762,bowl,223.2466278076172
gravy for kofta,125.58592987060547,1.748348355293274,10.349658966064453,6.30678653717041,bowl,174.87840270996094
pea kofta curry (matar kofta curry),595.664794921875,2.0104196071624756,63.392459869384766,4.1676106452941895,bowl,4649.16357421875
spinach kofta curry (palak kofta curry),571.7760620117188,1.0858426094055176,61.49188995361328,3.5648884773254395,bowl,4609.4873046875
paneer kofta curry,670.9107666015625,2.3853530883789062,72.06321716308594,3.2690014839172363,bowl,4703.08447265625
lotus stem kofta curry (kamal kakdi kofta curry),633.5641479492188,0.9571969509124756,67.76353454589844,5.014779090881348,bowl,4632.43115234375
raw banana kofta curry (kela kofta curry),627.271484375,0.6216891407966614,67.97930908203125,3.4044394493103027,bowl,4561.330078125
cauliflower kofta curry (phoolgobhi kofta curry),641.099609375,1.037197470664978,69.62345886230469,2.616612434387207,bowl,4559.30810546875
cabbage kofta curry (pattagobhi kofta curry),639.812744140625,0.9756070971488953,69.40044403076172,2.87414813041687,bowl,4562.95263671875
ghiya/lauki kofta curry,638.7068481445312,0.8883207440376282,69.40149688720703,2.7090401649475098,bowl,4555.0654296875
spinach paneer kofta curry (palak paneer kofta curry),606.025146484375,1.426927924156189,65.40789031982422,2.942911386489868,bowl,4620.94189453125
vegetarian egg kofta curry,627.4058227539062,1.3274797201156616,67.24187469482422,4.260971546173096,bowl,4649.0771484375
baked vegetables,88.98686218261719,3.669917345046997,4.436777114868164,8.436529159545898,bowl,269.18524169921875
cauliflower musallam (phoolgobhi musallam),58.82717514038086,1.8922444581985474,3.5467426776885986,4.484461307525635,bowl,127.05198669433594
baked vegetables with spinach,77.79354858398438,3.2176640033721924,4.027524948120117,6.929444313049316,bowl,329.47320556640625
baked potato with skin,135.77285766601562,3.426379680633545,8.503636360168457,11.109951972961426,bowl,106.41197967529297
shepherd's pie (vegetarian),135.63352966308594,5.0406107902526855,7.304504871368408,12.034181594848633,bowl,367.11248779296875
baked brinjal in tomato sauce,38.62895965576172,1.5794516801834106,1.6234697103500366,4.129225254058838,bowl,166.44253540039062
dum aloo,682.3298950195312,0.6982631683349609,74.0066909790039,3.3304882049560547,bowl,4575.56787109375
spinach paneer (palak paneer),77.6831283569336,4.033646583557129,4.763011932373047,4.429644584655762,bowl,229.55364990234375
methi chaman,475.62451171875,1.5414977073669434,50.90748596191406,2.778881788253784,bowl,4763.37939453125
sarson ka saag,87.84226989746094,3.004992723464966,5.860703468322754,5.325719356536865,bowl,124.26167297363281
jackfruit sabzi (kathal ki sabzi),625.3995971679688,0.6894789338111877,67.59599304199219,3.4002726078033447,bowl,2258.724365234375
avial,124.55918884277344,2.4609272480010986,8.936988830566406,8.47270679473877,bowl,417.3355712890625
al yakhani,147.54446411132812,2.857478380203247,13.144094467163086,4.646077632904053,bowl,342.30316162109375
shahi paneer,156.49583435058594,5.063810348510742,12.341103553771973,6.6409196853637695,bowl,405.8562927246094
paneer in butter sauce,145.60780334472656,6.986546993255615,8.809211730957031,9.701619148254395,bowl,228.29847717285156
methi malai paneer,194.97784423828125,7.340943813323975,14.758784294128418,8.150174140930176,bowl,377.0384216308594
chilli paneer,777.5137329101562,2.1021547317504883,84.01101684570312,3.3070476055145264,bowl,2308.28271484375
paneer makhana korma,775.816162109375,3.242100477218628,82.75785827636719,4.631985187530518,bowl,4709.2041015625
kadhai paneer,107.99248504638672,4.332953453063965,6.807462692260742,7.340911388397217,bowl,343.5564880371094
roghan josh,139.58607482910156,9.558643341064453,9.021520614624023,4.928968906402588,bowl,329.4371032714844
spinach mutton (palak mutton),80.32388305664062,5.742547035217285,4.710127353668213,3.4480481147766113,bowl,390.3821105957031
pea keema curry (matar keema ki sabzi),133.0029754638672,8.433099746704102,8.137558937072754,6.240138053894043,bowl,457.30413818359375
keema kofta curry,154.45361328125,9.769634246826172,10.388391494750977,5.644655227661133,kofta,63.824092864990234
kashmiri mutton koftas (gushtaba),97.42452239990234,6.334486961364746,6.767289161682129,3.0412137508392334,gushtaba,296.1949157714844
mutton yakhni,104.12504577636719,8.272323608398438,7.70028018951416,0.8425586819648743,bowl,241.72628784179688
chicken yakhni,99.0019760131836,10.658814430236816,6.098036766052246,0.7757287621498108,bowl,249.63348388671875
mutton do piaza,183.30474853515625,9.38663387298584,14.41110897064209,4.136778354644775,bowl,603.0726318359375
mutton chops,663.6375122070312,4.02982759475708,71.31482696533203,1.479083776473999,chop,2320.30908203125
shammi kebab,685.6908569335938,4.516568660736084,72.60784912109375,3.53739333152771,kabab,1173.9541015625
scotch egg,676.8924560546875,4.051231384277344,72.62322998046875,1.907884120941162,piece,2318.052001953125
shepherd's pie (with minced meat),142.7765350341797,7.448980808258057,8.878308296203613,8.057974815368652,dish,267.8844909667969
chicken curry,129.22390747070312,11.794968605041504,7.5691046714782715,3.378472328186035,bowl,320.3783874511719
tandoori chicken,145.19863891601562,16.263874053955078,7.933260917663574,2.3364603519439697,chicken,2092.02197265625
butter chicken,137.00289916992188,10.924116134643555,8.699542045593262,3.7448949813842773,large piece,377.038818359375
chicken kebab,729.4060668945312,3.707453489303589,78.8861312866211,1.113486647605896,kabab,903.7341918945312
chilli chicken,198.8343048095703,9.572081565856934,16.562744140625,2.859405279159546,bowl,769.130859375
fried chicken with tomato sauce (fried chicken tamatar ki chutney kay saath),125.03194427490234,11.478141784667969,7.610383987426758,2.506707191467285,piece,154.72703552246094
fish curry (machli curry),111.1279067993164,8.761919975280762,6.691418170928955,3.7737722396850586,bowl,282.2315368652344
fried fish (indian style) (tali hui machli),658.5440673828125,4.345427989959717,68.8800048828125,5.4047698974609375,piece,2327.953369140625
fried fish and chips (english style) (tali hui machli aur chips),651.7488403320312,3.3602795600891113,69.69393920898438,2.770275831222534,fillet,4547.57763671875
tomato fish,489.78814697265625,2.3944642543792725,51.9081916809082,3.17728853225708,bowl,4740.806640625
baked fish with cheese sauce,113.96247100830078,8.636777877807617,7.021681785583496,4.064233303070068,bowl,403.1422424316406
fish tikka,117.33052825927734,15.997218132019043,4.149013996124268,3.9073238372802734,piece,41.65233612060547
tandoori fish,95.9795150756836,11.191893577575684,4.642070770263672,2.374371290206909,piece,224.2321319580078
"paneer, apple and pineapple salad",95.08026885986328,3.8840737342834473,5.067788600921631,8.348224639892578,bowl,245.0693817138672
russian salad,114.8276596069336,4.262938499450684,7.836682319641113,6.499463081359863,bowl,363.4295349121094
pasta salad,190.3612060546875,4.153348922729492,13.917381286621094,12.696222305297852,bowl,410.70428466796875
deviled egg,98.55766296386719,4.967010974884033,7.715618133544922,2.2294209003448486,egg,157.44586181640625
hawain salad,175.2334442138672,4.268974781036377,11.366477966308594,14.351881980895996,bowl,682.643798828125
mixed pulse and vegetable salad,83.11799621582031,4.735941410064697,0.8368490934371948,13.961459159851074,bowl,141.23410034179688
sprouted moong salad,37.80807113647461,2.28932523727417,0.738871157169342,5.483361721038818,bowl,77.03394317626953
tossed salad,62.958805084228516,1.024545431137085,4.218504428863525,4.951407432556152,bowl,214.68951416015625
mixed vegetable salad with curd sauce,60.28056716918945,4.229650020599365,1.500777006149292,7.034287452697754,bowl,129.8563995361328
potato salad (aloo ka salaad),89.90807342529297,1.3974575996398926,4.396949291229248,11.18877124786377,bowl,212.1830596923828
waldroff salad,141.75323486328125,1.4740771055221558,10.051034927368164,11.019432067871094,bowl,349.4217224121094
coleslaw,76.7125244140625,1.2383606433868408,5.3203277587890625,5.590819835662842,bowl,116.98660278320312
fruit salad (phalon ka salaad),78.13645935058594,0.9142269492149353,1.2166118621826172,15.960444450378418,bowl,237.53482055664062
tomato onion raita (tamatar aur pyaaz ka raita),59.00474166870117,3.735541582107544,1.8423898220062256,7.080774307250977,bowl,104.83372497558594
peanut raita (mungfali ka raita),150.38760375976562,8.590476036071777,8.979681015014648,9.30008316040039,bowl,184.48048400878906
sprouted moong raita,60.894527435302734,4.623001575469971,2.1873152256011963,6.12721061706543,bowl,92.9676742553711
bottle gourd raita (ghiya/lauki ka raita),56.30751037597656,3.9778194427490234,2.066138744354248,5.760406017303467,bowl,85.96467590332031
cucumber raita (kheere ka raita),59.12535095214844,4.036769866943359,2.0759637355804443,6.349913120269775,bowl,90.26667785644531
carrot and spinach raita (gajar aur palak ka raita),56.82553482055664,4.004861354827881,1.9850701093673706,5.834925651550293,bowl,100.96192169189453
mint raita (pudinay ka raita),77.58534240722656,5.6378493309021,2.9639573097229004,7.645182132720947,bowl,81.20857238769531
potato raita (aloo ka raita),75.379638671875,4.220800876617432,2.039623260498047,10.23905086517334,bowl,118.85107421875
boondi raita,687.7191162109375,2.1937742233276367,73.82686614990234,3.962462902069092,bowl,2261.736328125
sweet raita (meetha raita),99.2430191040039,3.2395832538604736,1.7791666984558105,17.931249618530273,bowl,190.54660034179688
dahi vadas/dahi bhalla,667.726318359375,2.960587739944458,70.4029312133789,5.486240863800049,vada,1150.15869140625
gunjia,667.341552734375,2.9820384979248047,70.276611328125,5.677238941192627,gunjia,1166.179443359375
saunth/sonth chutney with tamarind/imli,141.5258026123047,1.0124576091766357,0.1537853181362152,33.551185607910156,teaspoon,25.050067901611328
rice kheer (chawal ki kheer),75.02603149414062,2.2972254753112793,2.972336530685425,10.049087524414062,bowl,300.9369201660156
makhana kheer,107.84941864013672,3.309985399246216,5.004436492919922,12.878679275512695,bowl,299.9400329589844
vermicelli kheer (semiya/seviyan ki kheer),120.0692367553711,3.3546767234802246,4.997086048126221,15.874359130859375,bowl,279.0769348144531
semolina kheer (suji/rava kheer),113.2107925415039,3.4267563819885254,4.204195022583008,15.882381439208984,bowl,260.8716125488281
paneer kheer,105.30525207519531,4.527268886566162,5.372189044952393,10.0291166305542,bowl,304.78497314453125
cabbage kheer (pattagobhi ki kheer),83.50871276855469,2.8700525760650635,3.797400951385498,9.72950267791748,bowl,212.47122192382812
carrot kheer (gajar ki kheer),85.349853515625,2.8055949211120605,3.8524258136749268,10.091094970703125,bowl,217.15562438964844
cauliflower kheer (phoolgobhi ki kheer),81.95392608642578,3.037898540496826,3.9515576362609863,8.782567977905273,bowl,249.49234008789062
moong dal kheer,77.15716552734375,2.952488660812378,2.973688840866089,9.894006729125977,bowl,312.8182678222656
phirni,116.11735534667969,3.4872515201568604,4.344455242156982,16.108293533325195,bowl,336.99578857421875
semolina halwa (suji ka halwa),225.64776611328125,2.1644556522369385,13.381912231445312,24.666362762451172,bowl,360.1789855957031
shahi suji halwa,382.3438415527344,3.48014235496521,21.725046157836914,44.43684768676758,bowl,375.843994140625
carrot halwa (gajar ka halwa),172.64108276367188,3.1124789714813232,9.732268333435059,18.53288459777832,bowl,289.7090148925781
egg halwa (ande ka halwa),299.7441101074219,7.854403972625732,13.413471221923828,39.58943176269531,bowl,289.2530822753906
potato halwa (aloo ka halwa),151.66384887695312,1.526275634765625,3.4848556518554688,29.176040649414062,bowl,239.68954467773438
pumpkin halwa (kaddu ka halwa),190.2737579345703,1.326190710067749,8.809317588806152,27.604692459106445,bowl,295.00042724609375
moong dal halwa,349.80303955078125,8.35069751739502,17.679285049438477,40.225799560546875,bowl,333.6771240234375
caramel custard (steamed),121.57780456542969,4.970086097717285,4.86879301071167,15.015517234802246,bowl,282.06048583984375
baked custard,106.52605438232422,5.413426876068115,5.303098201751709,9.453520774841309,bowl,226.90049743652344
soft custard (stirred),109.18196105957031,5.013466835021973,5.065971851348877,11.189579010009766,bowl,272.40899658203125
chocolate ice cream,177.7037811279297,4.468894958496094,11.245984077453613,15.408894538879395,ice-cream cup,659.281005859375
mango ice cream,125.68596649169922,3.402543783187866,7.618004322052002,11.135087966918945,ice-cream cup,573.1279907226562
fruit ice cream (phalon ka ice cream),171.460693359375,4.373229503631592,10.380544662475586,16.051361083984375,ice-cream cup,550.8175048828125
caramel ice cream,173.52276611328125,4.313412189483643,11.152161598205566,14.805932998657227,ice-cream cup,471.0275573730469
lemon souffle,168.50547790527344,6.947383880615234,10.019113540649414,13.43206787109375,souffle cup,399.3580017089844
orange souffle,168.2843017578125,6.798155784606934,9.725512504577637,14.199590682983398,souffle cup,410.61370849609375
vanilla souffle,187.85391235351562,7.714758396148682,11.19429874420166,14.78069019317627,souffle cup,408.5822448730469
chocolate souffle,189.31919860839844,7.879227161407471,11.362863540649414,14.740909576416016,souffle cup,416.50225830078125
pineapple souffle,196.142578125,8.064504623413086,11.72044563293457,15.51683235168457,souffle cup,396.2080078125
apple mousse,106.92486572265625,4.208219051361084,4.273972511291504,12.765068054199219,bowl,390.2757568359375
rich chocolate mousse,188.2603302001953,7.959429740905762,12.185083389282227,10.837054252624512,cup,396.2879943847656
mango mousse,124.9756851196289,3.207240104675293,8.466129302978516,9.140071868896484,cup,348.6821594238281
orange and pineapple cream,101.18311309814453,1.4360448122024536,5.428611755371094,11.956521987915039,bowl,90.17945098876953
charlotte rousse,188.2864532470703,3.95491099357605,4.780652046203613,34.08068084716797,bowl,476.3647155761719
triffle pudding,116.9670639038086,2.9333789348602295,3.934662103652954,18.23686981201172,bowl,341.83624267578125
snow flakes pudding,95.21478271484375,4.674559593200684,4.968112945556641,8.07217025756836,bowl,302.7829895019531
kulfi,98.42650604248047,3.208611488342285,4.696408271789551,11.302668571472168,kulfi,265.86968994140625
steamed orange pudding,278.03314208984375,2.343419075012207,12.03508472442627,41.52545166015625,large slice,298.7744140625
meringue and rice pudding,112.9268798828125,4.836517810821533,4.050312519073486,14.604464530944824,bowl,252.95620727539062
cheese pudding,285.0148010253906,11.291074752807617,18.37196159362793,19.273853302001953,large slice,343.5853271484375
chocolate pudding,211.96348571777344,3.547400951385498,9.477615356445312,29.589513778686523,large slice,351.1969909667969
bread and butter pudding,167.94126892089844,5.587009429931641,7.876481533050537,19.62779426574707,plate,206.84767150878906
queen of pudding,132.91976928710938,5.507628440856934,5.379554748535156,16.34950065612793,large slice,432.9861145019531
pineapple upside down pudding,257.7335205078125,3.147427558898926,11.913189888000488,35.731712341308594,large slice,344.39642333984375
date and nut pie,322.4159851074219,3.927433729171753,13.313716888427734,46.86371612548828,bowl,728.6600952148438
stewed apple with custard,92.87266540527344,1.2698413133621216,1.8204585313796997,18.35978889465332,piece,263.29400634765625
apple snowballs,101.51119995117188,0.8575337529182434,0.31221580505371094,24.58092498779297,piece,263.42156982421875
hot orange souffle,179.96522521972656,6.869344234466553,8.947623252868652,18.76819610595703,bowl,219.55758666992188
hot chocolate souffle,226.09100341796875,6.700422286987305,11.104647636413574,26.211408615112305,bowl,321.0492248535156
hot vanilla souffle,192.93272399902344,6.874431133270264,9.073646545410156,21.771137237548828,bowl,245.98922729492188
plain burfi (burfi),408.3239440917969,9.816153526306152,27.963768005371094,30.884220123291016,burfi,177.8455047607422
coconut burfi (nariyal ki burfi),467.6354675292969,8.811453819274902,34.62643051147461,32.151981353759766,burfi,265.38311767578125
bottle gourd burfi (ghiya/lauki burfi),275.95562744140625,5.858232498168945,17.67972183227539,24.509532928466797,burfi,199.0330047607422
chocolate burfi,339.3292236328125,12.997692108154297,17.863847732543945,33.153846740722656,burfi,110.2820053100586
cashewnut burfi (kaju burfi/kaju katli),421.7447814941406,5.475000381469727,28.460464477539062,37.92441940307617,burfi,120.9001693725586
gram flour burfi (besan burfi),421.7930603027344,11.193964004516602,22.405546188354492,46.58642578125,burfi,161.59947204589844
semolina ladoo with khoya (suji/rava aur khoye ke ladoo ),428.7066345214844,6.7135138511657715,21.85932159423828,52.85617446899414,ladoo,126.11656188964844
semolina ladoo with coconut (suji/rava aur nariyal ke ladoo ),464.42974853515625,5.675257682800293,27.030241012573242,50.90433120727539,ladoo,168.9363250732422
gram flour ladoo (besan ladoo),476.90948486328125,8.933900833129883,22.760391235351562,62.60844039916992,ladoo,168.110595703125
sesame ladoo (til ke ladoo),396.957275390625,10.704545974731445,19.64090919494629,43.5,ladoo,109.16325378417969
chenna murki,252.69265747070312,10.463245391845703,8.199722290039062,36.0110969543457,bowl,227.7392578125
milk cake,127.4081802368164,3.0126194953918457,8.927241325378418,9.12880802154541,slice,365.9800109863281
ghujia/lavang latika,768.9789428710938,1.8633781671524048,78.9301986694336,13.004887580871582,gunjia,818.7062377929688
gulab jamun with khoya,586.0634765625,2.030522108078003,53.233436584472656,26.092151641845703,gulab jamun,918.4591674804688
mal pua,566.6776733398438,1.7057117223739624,54.6356315612793,17.56153106689453,malqura,847.938720703125
shahi tukre,189.81004333496094,2.763382911682129,2.5377650260925293,41.45988082885742,tukra,193.42591857910156
potato pakora/pakoda (aloo pakoda),677.1902465820312,1.9038251638412476,71.83795166015625,6.043454170227051,plate,4567.64794921875
onion pakora/pakoda (pyaaz ke pakode),674.6106567382812,1.8990808725357056,71.83914184570312,5.411282539367676,plate,4550.2490234375
cauliflower pakora/pakoda (phoolgobhi ke pakode),671.6342163085938,1.9761749505996704,71.86286163330078,4.518176555633545,plate,4530.1728515625
mixed vegetable pakora/pakoda,673.8098754882812,1.938517451286316,71.85663604736328,5.12336540222168,plate,4544.84765625
spinach pakora/pakoda (palak pakoda),712.6192016601562,1.9645863771438599,76.37808990478516,4.676296234130859,plate,4521.56884765625
methi pakora/pakoda (methi ke pakode),713.2520141601562,2.0616707801818848,76.39006805419922,4.683861255645752,plate,4525.583984375
egg pakora/pakoda (ande ke pakode),710.5067138671875,2.8315439224243164,75.86315155029297,4.476509094238281,plate,4579.2158203125
bread pakora/pakoda,710.9881591796875,2.571321725845337,74.19755554199219,8.872590065002441,plate,4653.41748046875
